"","latitude","redirect_url","id","created","longitude","title","description","salary_is_predicted","contract_time","category.label","category.tag","company.display_name","location.display_name","location.__CLASS__","contract_type","salary_max","salary_min"
"2282",39.445166,"https://www.adzuna.com/land/ad/1819114782?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=838A4DFE8FE44A8CCCC10E86AD0D38B9C2FF1F0D","1819114782","2020-11-12T18:39:19Z",-77.40394,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Frederick County, Maryland","Adzuna::API::Response::Location",NA,NA,NA
"2283",32.570889,"https://www.adzuna.com/land/ad/1819114742?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=FF79BAAF6EB9EC25D4D9A2508FA2A93997787106","1819114742","2020-11-12T18:39:18Z",-84.73125,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Columbus, Muscogee County","Adzuna::API::Response::Location",NA,NA,NA
"2284",41.18655,"https://www.adzuna.com/land/ad/1819115328?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=CC21913E0376F3B892E4CCF75588DFE17E163BB8","1819115328","2020-11-12T18:39:24Z",-73.195196,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Bridgeport, Fairfield County","Adzuna::API::Response::Location",NA,NA,NA
"2285",37.326159,"https://www.adzuna.com/land/ad/1819115140?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=85D81502B9FE546F46D6480AB072CABAF87613CB","1819115140","2020-11-12T18:39:22Z",-91.955988,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Houston, Texas County","Adzuna::API::Response::Location",NA,NA,NA
"2286",42.741059,"https://www.adzuna.com/land/ad/1819114975?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=C9CA3FE5994859F209EA93750030DA0EB1825757","1819114975","2020-11-12T18:39:21Z",-88.02669,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Racine County, Wisconsin","Adzuna::API::Response::Location",NA,NA,NA
"2287",36.356557,"https://www.adzuna.com/land/ad/1819115018?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=0556B39ECF29A2130C0A1732E5F26A4A19091540","1819115018","2020-11-12T18:39:21Z",-85.708383,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Jackson County, Tennessee","Adzuna::API::Response::Location",NA,NA,NA
"2288",37.957384,"https://www.adzuna.com/land/ad/1819115026?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6215F2D7E8D93EC9A1FA5FD3F27C698FC3262587","1819115026","2020-11-12T18:39:21Z",-121.288386,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Stockton, San Joaquin County","Adzuna::API::Response::Location",NA,NA,NA
"2289",38.941163,"https://www.adzuna.com/land/ad/1819115633?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=3D16857BBE9A9E7FCFC7C212DC15E16AAB69C592","1819115633","2020-11-12T18:39:27Z",-76.935371,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Hyattsville, Prince George's County","Adzuna::API::Response::Location",NA,NA,NA
"2290",41.641108,"https://www.adzuna.com/land/ad/1819115143?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=0B64E64BD76C61B18ED7B120C9322A763A08BD28","1819115143","2020-11-12T18:39:22Z",-83.543663,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Toledo, Lucas County","Adzuna::API::Response::Location",NA,NA,NA
"2291",21.451331,"https://www.adzuna.com/land/ad/1819115709?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1DAB9B7808B7C3A78F2E57FA9230E4AA5C506F20","1819115709","2020-11-12T18:39:28Z",-158.015281,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Mililani, Honolulu","Adzuna::API::Response::Location",NA,NA,NA
"2292",35.154363,"https://www.adzuna.com/land/ad/1819115806?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=55652E0E031C3C2CD315649616B638C62BF4A09E","1819115806","2020-11-12T18:39:29Z",-90.060664,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Memphis, Shelby County","Adzuna::API::Response::Location",NA,NA,NA
"2293",30.398132,"https://www.adzuna.com/land/ad/1819115554?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=ADE1432468E366B4F7D3B779301CC29503F5EB46","1819115554","2020-11-12T18:39:27Z",-89.103878,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Gulfport, Harrison County","Adzuna::API::Response::Location",NA,NA,NA
"2294",38.013412,"https://www.adzuna.com/land/ad/1819115655?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=7CFC7D350DFF04EA1F688A691762D4B738F800EB","1819115655","2020-11-12T18:39:28Z",-84.485507,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Lexington, Fayette County","Adzuna::API::Response::Location",NA,NA,NA
"2295",35.960734,"https://www.adzuna.com/land/ad/1819115770?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=D75120C6D55047C6A0F404EA397E92454C0E5495","1819115770","2020-11-12T18:39:29Z",-114.939821,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Henderson, Clark County","Adzuna::API::Response::Location",NA,NA,NA
"2296",42.56653,"https://www.adzuna.com/land/ad/1819116098?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=16DD84850737636612C0297EACC61C7DEA97F0B2","1819116098","2020-11-12T18:39:33Z",-83.068352,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Sterling Heights, Macomb County","Adzuna::API::Response::Location",NA,NA,NA
"2297",41.944215,"https://www.adzuna.com/land/ad/1819115648?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1359C2C184EBD6C125ED8B23940DD23413E8D8D3","1819115648","2020-11-12T18:39:28Z",-84.883853,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Quincy, Branch County","Adzuna::API::Response::Location",NA,NA,NA
"2298",38.99339,"https://www.adzuna.com/land/ad/1819116117?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=235454C9FBC15BF9D9CB3A5D579BAB6F2F9C0FF1","1819116117","2020-11-12T18:39:33Z",-76.546985,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Annapolis, Anne Arundel County","Adzuna::API::Response::Location",NA,NA,NA
"2299",42.880643,"https://www.adzuna.com/land/ad/1819115643?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=5A2F7B19CF41F99E95239BB31D38100EF5237568","1819115643","2020-11-12T18:39:28Z",-71.327286,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Derry, Rockingham County","Adzuna::API::Response::Location",NA,NA,NA
"2300",48.087121,"https://www.adzuna.com/land/ad/1819115645?se=3NK9Djw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=15ED8F351825B34694E97B35C83250F65E85205D","1819115645","2020-11-12T18:39:28Z",-101.317866,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Minot, Ward County","Adzuna::API::Response::Location",NA,NA,NA
"2301",21.442979,"https://www.adzuna.com/land/ad/1819115667?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=91E99E5610ECFED5B0F712D8AAD181FF34ABA688","1819115667","2020-11-12T18:39:28Z",-157.97263,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Honolulu, Hawaii","Adzuna::API::Response::Location",NA,NA,NA
"2302",42.952658,"https://www.adzuna.com/land/ad/1819115566?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=2053BBD206953C1B867B9EE74A063DF4040666D2","1819115566","2020-11-12T18:39:27Z",-85.649898,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Grand Rapids, Kent County","Adzuna::API::Response::Location",NA,NA,NA
"2303",41.672404,"https://www.adzuna.com/land/ad/1819115678?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=B4A4F7DAF2D56A85E8D56ABB9AFF0CE2F18F658E","1819115678","2020-11-12T18:39:28Z",-86.253952,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","South Bend, St. Joseph County","Adzuna::API::Response::Location",NA,NA,NA
"2304",39.104173,"https://www.adzuna.com/land/ad/1819115637?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=14B1966DC2AF9ECFA380834378E4B57DDF70010E","1819115637","2020-11-12T18:39:27Z",-94.599852,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Kansas City, Jackson County","Adzuna::API::Response::Location",NA,NA,NA
"2305",31.241113,"https://www.adzuna.com/land/ad/1819116175?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=160CB548280794424BCEEF60B81ED11EC0BEE698","1819116175","2020-11-12T18:39:34Z",-89.272298,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Hattiesburg, Forrest County","Adzuna::API::Response::Location",NA,NA,NA
"2306",47.950991,"https://www.adzuna.com/land/ad/1819116214?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=6EF75C42D596E5798E5597807F0F080C7C0741AE","1819116214","2020-11-12T18:39:34Z",-97.467098,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Grand Forks County, North Dakota","Adzuna::API::Response::Location",NA,NA,NA
"2307",35.474926,"https://www.adzuna.com/land/ad/1819116204?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=E41A9639941C70B5239F2B0DB3E489BD8DC3F7AB","1819116204","2020-11-12T18:39:34Z",-111.700018,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Flagstaff, Coconino County","Adzuna::API::Response::Location",NA,NA,NA
"2308",44.291092,"https://www.adzuna.com/land/ad/1819116149?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=E62B4899829B11EB0AA82FF3117A176D1D56ACC7","1819116149","2020-11-12T18:39:33Z",-105.502221,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Gillette, Campbell County","Adzuna::API::Response::Location",NA,NA,NA
"2309",30.078046,"https://www.adzuna.com/land/ad/1819116158?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=15035F260663289DBA82150E83A83D506DA8E258","1819116158","2020-11-12T18:39:33Z",-94.095104,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Beaumont, Jefferson County","Adzuna::API::Response::Location",NA,NA,NA
"2310",44.063717,"https://www.adzuna.com/land/ad/1819116151?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=850BC88EAD8A9F0F38C3CAC996E4F56D106DFBCB","1819116151","2020-11-12T18:39:33Z",-123.084706,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Eugene, Lane County","Adzuna::API::Response::Location",NA,NA,NA
"2311",42.491558,"https://www.adzuna.com/land/ad/1819116202?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EDA9C157F8B16F5957E46CBAD79F11DDA3817EF8","1819116202","2020-11-12T18:39:34Z",-96.399435,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Sioux City, Woodbury County","Adzuna::API::Response::Location",NA,NA,NA
"2312",41.946434,"https://www.adzuna.com/land/ad/1819116065?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=0F090B531930A4F649D0A17A23BC8E6DCC214D62","1819116065","2020-11-12T18:39:32Z",-86.338905,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Berrien Springs, Berrien County","Adzuna::API::Response::Location",NA,NA,NA
"2313",47.515458,"https://www.adzuna.com/land/ad/1819116212?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=D9B01F11FEB9B6884F6979E5195CD61B49EADAF9","1819116212","2020-11-12T18:39:34Z",-111.280357,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Great Falls, Cascade County","Adzuna::API::Response::Location",NA,NA,NA
"2314",30.229353,"https://www.adzuna.com/land/ad/1819116198?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=B27F67990D3DB1961997DB0E9655942C15AC145E","1819116198","2020-11-12T18:39:34Z",-93.213123,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Lake Charles, Calcasieu Parish","Adzuna::API::Response::Location",NA,NA,NA
"2315",35.775166,"https://www.adzuna.com/land/ad/1819116468?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1D482EC2F4FDF477BE4D4CBF03A9C10BD4FD7ADF","1819116468","2020-11-12T18:39:54Z",-86.331116,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Murfreesboro, Rutherford County","Adzuna::API::Response::Location",NA,NA,NA
"2316",33.247057,"https://www.adzuna.com/land/ad/1819116460?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=ECBB81F7984E72A9B17A1E91B88C06BD31A5F3E9","1819116460","2020-11-12T18:39:53Z",-95.899966,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Commerce, Hunt County","Adzuna::API::Response::Location",NA,NA,NA
"2317",42.972246,"https://www.adzuna.com/land/ad/1819116462?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=D274762F9C15F7AB11885D47A639B37B3ECE198D","1819116462","2020-11-12T18:39:53Z",-85.953654,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Allendale, Ottawa County","Adzuna::API::Response::Location",NA,NA,NA
"2318",33.870176,"https://www.adzuna.com/land/ad/1819116469?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=8DBAA8DD7A1104265198D2BC93EAFA1A1A403BD0","1819116469","2020-11-12T18:39:54Z",-78.984769,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Conway, Horry County","Adzuna::API::Response::Location",NA,NA,NA
"2319",42.244892,"https://www.adzuna.com/land/ad/1819116481?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1A1495E735074DB7EFD813E0FD4CBEAFB78BAF9E","1819116481","2020-11-12T18:39:54Z",-85.49338,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Kalamazoo County, Michigan","Adzuna::API::Response::Location",NA,NA,NA
"2320",42.896767,"https://www.adzuna.com/land/ad/1819116479?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=2E980ACF141D2FA5B8FE3A56E2F98F55A1211A74","1819116479","2020-11-12T18:39:54Z",-78.886385,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Buffalo, Erie County","Adzuna::API::Response::Location",NA,NA,NA
"2321",43.662996,"https://www.adzuna.com/land/ad/1819116405?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=00186358816AA6325C6F2F167CA30A5F4BA40391","1819116405","2020-11-12T18:39:52Z",-70.256878,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Portland, Cumberland County","Adzuna::API::Response::Location",NA,NA,NA
"2322",40.721832,"https://www.adzuna.com/land/ad/1819116475?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=FA629AED8F28EEE23F160A196BCEAE321839E8F2","1819116475","2020-11-12T18:39:54Z",-74.0447,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Jersey City, Hudson County","Adzuna::API::Response::Location",NA,NA,NA
"2323",41.266108,"https://www.adzuna.com/land/ad/1819116472?se=QorAETw96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=726E38C3F884F0B66C5E7AC2926DEA86AF26FBB4","1819116472","2020-11-12T18:39:54Z",-95.933046,"Watson Health - Business/Data Analyst","Introduction Are you looking for a career that will allow you to use your unique blend of business acumen and tech savvy? Business Analysts at IBM are subject matter experts ...  to specific audiences - Work in an Agile, collaborative environment - Employ IBM's Design Thinking to help solve client's challenges - Analyze data to support conclusions and strategies ...","0","full_time","IT Jobs","it-jobs","IBM","Omaha, Douglas County","Adzuna::API::Response::Location",NA,NA,NA
